SSA-ELM: A Hybrid Learning Model for Short-Term Traffic Flow Forecasting,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:001255847500001,MATHEMATICS,2024,JCR 一区,"王飞,汕头大学","梁银禧,汕头大学","林智哲,海南大学","周景林,复旦大学","周腾,海南大学"
PaIaNet: position-aware and identification-aware network for low-light salient object detection,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:001062288900002,INTERNATIONAL JOURNAL OF MACHINE LEARNING AND CYBERNETICS,2023,JCR 二区,"岳慧慧,天津大学","郭继昌, 天津大学","尹相军,天津大学","张毅,天津大学","郑思达,天津大学"
Automated lung tumor delineation on positron emission tomography/computed tomography via a hybrid regional network,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000866367700001,MEDICAL PHYSICS,2022,JCR 一区,"Lei Yang, ","Wang Tonghe, ","Jeong Jiwoong J., ","Janopaul-Naylor James, ","Kesarwala Aparna H., ","Roper Justin, ","Tian Sibo, ","Bradley Jeffrey D., "
Multi-scale organs image segmentation method improved by squeeze-and-attention based on partially supervised learning,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000786561400001,INTERNATIONAL JOURNAL OF COMPUTER ASSISTED RADIOLOGY AND SURGERY,2022,JCR 三区,"毛洪东,上海应用技术大学","曹国刚,上海应用技术大学","张舒,上海应用技术大学","刘顺坤,上海应用技术大学","孔德清,上海应用技术大学","李嗣丞,上海应用技术大学","彭泽宇,上海应用技术大学","吴艳,上海应用技术大学"
Scale-aware attention network for weakly supervised semantic segmentation,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000796480000003,NEUROCOMPUTING,2022,JCR 一区,"曹志远, 北京师范大学","高玉飞,郑州大学","张加才, 北京师范大学"
Multistrengthening Module-Based Salient Object Detection,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000749706900004,MATHEMATICAL PROBLEMS IN ENGINEERING,2022,JCR 四区,"赵骞,云南师范大学","王海峰,云南师范大学","Dang Junpeng, China Southern Power Grid","李松林,南方电网科学研究院有限责任公司","常荣,南方电网科学研究院有限责任公司","Fang Yanbin, China Southern Power Grid","张智,中国南方电网有限责任公司","彭杰,南方电网科学研究院有限责任公司"
GSA-ELM: A hybrid learning model for short-term traffic flow forecasting,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000706665900001,IET INTELLIGENT TRANSPORT SYSTEMS,2021,JCR 二区,"崔志汉,汕头大学","黄博宇,汕头大学","窦浩文,汕头大学","谭贯汝,汕头大学","郑志强,汕头大学","周腾,汕头大学"
Male pelvic CT multi-organ segmentation using synthetic MRI-aided dual pyramid networks,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000641029100001,PHYSICS IN MEDICINE AND BIOLOGY,2021,JCR 二区,"Lei Yang, Emory University","Wang Tonghe, Emory University","Tian Sibo, Emory University","Fu Yabo, Emory University","Patel Pretesh, Emory University","Jani Ashesh B., Emory University","Curran Walter J., Emory University","Liu Tian, Emory University"
Infrared salient object detection based on global guided lightweight non-local deep features,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000663405700009,INFRARED PHYSICS & TECHNOLOGY,2021,JCR 二区,"刘赵英,北京工业大学","张学思,北京工业大学","姜天鹏,北京工业大学","张婷,北京工业大学","刘波,北京工业大学","Waqas Muhammad, Beijing University of Technology","李雨键, 桂林电子科技大学"
Boundary-aware pyramid attention network for detecting salient objects in RGB-D images,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000633494100016,DIGITAL SIGNAL PROCESSING,2021,JCR 二区,"周武杰,浙江科技学院","陈雨臻,浙江科技学院","雷景生,浙江科技学院","余露,浙江大学","周曦,浙江农林大学","罗婷,宁波大学"
Blur detection via deep pyramid network with recurrent distinction enhanced modules,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000579806000025,NEUROCOMPUTING,2020,JCR 一区,"孙晓丽,深圳大学","张秀君,深圳职业技术大学","Xiao Mingqing, Southern Illinois University System","徐晨,深圳大学"
Salient Object Detection Techniques in Computer Vision-A Survey,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000585265200001,ENTROPY,2020,JCR 二区,"Gupta Ashish Kumar, Indian Institute of Information Technology Design & Manufacturing","Seal Ayan, Indian Institute of Information Technology Design & Manufacturing","Prasad Mukesh, University of Technology Sydney","Khanna Pritee, Indian Institute of Information Technology Design & Manufacturing"
Head and neck multi-organ auto-segmentation on CT images aided by synthetic MRI,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000554393400001,MEDICAL PHYSICS,2020,JCR 一区,"Liu Yingzi, Emory University","Lei Yang, Emory University","Fu Yabo, Emory University","Wang Tonghe, Emory University","Zhou Jun, Emory University","Jiang Xiaojun, Emory University","McDonald Mark, Emory University","Beitler Jonathan J., Emory University"
